20241212 082200;22031.5;22031.75;22029.75;22029.75;6
20241212 082400;22029.75;22031.75;22029.75;22031.75;4
20241212 082600;22031.75;22031.75;22031.75;22031.75;1
20241212 082700;22027;22027;22027;22027;1
20241212 082900;22028.5;22028.5;22028.5;22028.5;1
20241212 083000;22031.5;22040.25;22031.5;22040.25;28
20241212 083100;22037;22038.5;22037;22038.5;8
20241212 083200;22023;22026.25;22021.25;22022.5;14
20241212 083300;22022.25;22023;22022.25;22023;2
20241212 083400;22021;22023;22019.25;22023;7
20241212 083500;22023;22023.5;22021;22023.5;5
20241212 083600;22020;22020;22020;22020;1
20241212 083700;22020.75;22020.75;22020;22020;3
20241212 083800;22019;22021;22017.75;22021;10
20241212 083900;22022;22022.25;22021.5;22021.5;4
20241212 084000;22021.5;22022;22019;22019;5
20241212 084100;22018.5;22018.5;22016.75;22018.5;8
20241212 084200;22016.5;22016.5;22014.25;22014.25;13
20241212 084300;22015;22018.5;22015;22018.5;4
20241212 084400;22020;22020.25;22020;22020.25;2
20241212 084500;22020;22021;22020;22021;2
20241212 084600;22021.75;22022;22021.75;22022;3
20241212 084700;22023.25;22023.25;22023.25;22023.25;1
20241212 084800;22024.25;22024.25;22024.25;22024.25;2
20241212 084900;22023.75;22023.75;22023.75;22023.75;1
20241212 085600;22025.25;22025.25;22025.25;22025.25;1
20241212 085700;22024.25;22024.25;22024.25;22024.25;2
20241212 085800;22023.75;22023.75;22023.75;22023.75;6
20241212 085900;22024.75;22024.75;22024.75;22024.75;1
20241212 090000;22023.75;22023.75;22023.75;22023.75;1
20241212 090100;22023.75;22023.75;22023.5;22023.5;3
20241212 090200;22028.5;22033.25;22028;22033.25;5
20241212 090400;22026.25;22026.25;22024;22024;3
20241212 090500;22022.75;22025.5;22022.75;22025.5;2
20241212 090600;22024.75;22025.5;22024.75;22025.5;3
20241212 090700;22023.5;22025.5;22023.5;22025.5;3
20241212 090800;22025.25;22025.25;22025;22025;2
20241212 090900;22023;22023;22019.5;22019.5;4
20241212 091000;22019.5;22019.5;22019.5;22019.5;1
20241212 091100;22019.25;22019.25;22018.25;22018.25;5
20241212 091200;22016.25;22020;22016;22020;3
20241212 091300;22022.25;22022.25;22022.25;22022.25;1
20241212 091500;22019;22019;22019;22019;3
20241212 091600;22017.5;22017.5;22016.25;22016.25;6
20241212 091700;22015;22017.5;22015;22017.5;4
20241212 091800;22018.5;22018.5;22017.5;22017.5;2
20241212 092100;22021.25;22022.25;22021.25;22022.25;2
20241212 092300;22023;22023.25;22023;22023;7
20241212 092400;22024.25;22025;22024.25;22025;2
20241212 092500;22024;22024;22021.5;22021.5;3
20241212 092700;22020;22020;22019;22019;3
20241212 092800;22018;22018;22018;22018;1
20241212 093100;22016;22016;22011.25;22012.5;34
20241212 093200;22011.5;22011.5;22009.25;22009.25;17
20241212 093300;22009.25;22009.25;22007.5;22008;6
